epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
87,1833,,0.5,,0.4343300461769104,,
87,1834,,0.30000001192092896,,0.5356205701828003,,
87,1835,,0.20000000298023224,,0.33051079511642456,,
87,1836,,0.10000000149011612,,0.5965772867202759,,
87,1837,,0.699999988079071,,0.35396185517311096,,
87,1838,,0.6000000238418579,,0.3136228024959564,,
87,1839,,0.6000000238418579,,0.4530714154243469,,
87,1840,,0.5,,0.7150346636772156,,
87,1841,,0.20000000298023224,,0.3017811179161072,,
87,1842,,0.4000000059604645,,0.6474034190177917,,
87,1843,,0.5,,0.5608758926391602,,
87,1844,,0.5,,0.4418729841709137,,
87,1845,,0.30000001192092896,,0.5809310674667358,,
87,1846,,0.5,,0.6222802996635437,,
87,1847,,0.5,,0.6691497564315796,,
87,1847,,,,,0.19607843458652496,0.64579176902771
87,1847,0.4223301112651825,,0.49413880705833435,,,
88,1848,,0.30000001192092896,,0.538305401802063,,
88,1849,,0.30000001192092896,,0.5964779257774353,,
88,1850,,0.6000000238418579,,0.4818306863307953,,
88,1851,,0.20000000298023224,,0.4993104934692383,,
88,1852,,0.6000000238418579,,0.5288993716239929,,
88,1853,,0.4000000059604645,,0.36666855216026306,,
88,1854,,0.20000000298023224,,0.5427920818328857,,
88,1855,,0.6000000238418579,,0.29660460352897644,,
88,1856,,0.5,,0.4067935645580292,,
88,1857,,0.30000001192092896,,0.4964132010936737,,
88,1858,,0.30000001192092896,,0.7167338728904724,,
88,1859,,0.4000000059604645,,0.6655053496360779,,
88,1860,,0.20000000298023224,,0.37534990906715393,,
88,1861,,0.4000000059604645,,0.5878320932388306,,
88,1862,,0.5,,0.4491550624370575,,
88,1863,,0.4000000059604645,,0.534168541431427,,
88,1864,,0.800000011920929,,0.28607988357543945,,
88,1865,,0.5,,0.42171549797058105,,
88,1866,,0.5,,0.49109888076782227,,
88,1867,,0.5,,0.4311247766017914,,
88,1868,,0.1666666716337204,,0.7654619216918945,,
88,1868,,,,,0.29411765933036804,0.6319661140441895
88,1868,0.41747573018074036,,0.4937930703163147,,,
89,1869,,0.20000000298023224,,0.4300101697444916,,
89,1870,,0.699999988079071,,0.46639329195022583,,
89,1871,,0.5,,0.3742130696773529,,
89,1872,,0.5,,0.47694703936576843,,
89,1873,,0.30000001192092896,,0.3147605359554291,,
89,1874,,0.5,,0.4670875668525696,,
89,1875,,0.30000001192092896,,0.6786507964134216,,
89,1876,,0.4000000059604645,,0.5970821380615234,,
89,1877,,0.30000001192092896,,0.4269363582134247,,
89,1878,,0.20000000298023224,,0.6453738212585449,,
89,1879,,0.30000001192092896,,0.3524196743965149,,
89,1880,,0.30000001192092896,,0.35444435477256775,,
89,1881,,0.5,,0.3721768856048584,,
89,1882,,0.6000000238418579,,0.42985111474990845,,
89,1883,,0.5,,0.5456644892692566,,
89,1884,,0.5,,0.6869353652000427,,
89,1885,,0.6000000238418579,,0.4765688478946686,,
89,1886,,0.4000000059604645,,0.49738809466362,,
89,1887,,0.5,,0.5262285470962524,,
89,1888,,0.20000000298023224,,0.6794852614402771,,
89,1889,,0.3333333432674408,,0.6970676183700562,,
89,1889,,,,,0.3921568691730499,0.6180863380432129
89,1889,0.4126213490962982,,0.4959639310836792,,,
90,1890,,0.30000001192092896,,0.6170086860656738,,
90,1891,,0.4000000059604645,,0.5794195532798767,,
90,1892,,0.4000000059604645,,0.4644716680049896,,
90,1893,,0.5,,0.4073503613471985,,
90,1894,,0.699999988079071,,0.522875964641571,,
90,1895,,0.6000000238418579,,0.40830564498901367,,
90,1896,,0.4000000059604645,,0.5437875986099243,,
90,1897,,0.30000001192092896,,0.30634626746177673,,
90,1898,,0.4000000059604645,,0.46701955795288086,,
90,1899,,0.20000000298023224,,0.5811726450920105,,
90,1900,,0.5,,0.551026463508606,,
90,1901,,0.20000000298023224,,0.44451138377189636,,
90,1902,,0.5,,0.3869255781173706,,
90,1903,,0.800000011920929,,0.4310661256313324,,
90,1904,,0.5,,0.4340829849243164,,
90,1905,,0.30000001192092896,,0.5360938906669617,,
90,1906,,0.6000000238418579,,0.4214153289794922,,
90,1907,,0.4000000059604645,,0.6743610501289368,,
90,1908,,0.5,,0.5640267729759216,,
90,1909,,0.20000000298023224,,0.49590998888015747,,
90,1910,,0.3333333432674408,,0.4977271258831024,,
90,1910,,,,,0.37254902720451355,0.6159295439720154
90,1910,0.4320388436317444,,0.49202975630760193,,,
91,1911,,0.4000000059604645,,0.39627620577812195,,
91,1912,,0.699999988079071,,0.41617727279663086,,
91,1913,,0.30000001192092896,,0.49980592727661133,,
91,1914,,0.20000000298023224,,0.5984282493591309,,
91,1915,,0.5,,0.404893159866333,,
91,1916,,0.10000000149011612,,0.2823501527309418,,
91,1917,,0.699999988079071,,0.38741737604141235,,
91,1918,,0.30000001192092896,,0.4384097158908844,,
91,1919,,0.6000000238418579,,0.4261874258518219,,
91,1920,,0.4000000059604645,,0.6430461406707764,,
91,1921,,0.20000000298023224,,0.46000346541404724,,
91,1922,,0.20000000298023224,,0.6898059844970703,,
91,1923,,0.4000000059604645,,0.5329126119613647,,
91,1924,,0.10000000149011612,,0.6524867415428162,,
91,1925,,0.30000001192092896,,0.4024476706981659,,
91,1926,,0.4000000059604645,,0.47522059082984924,,
91,1927,,0.30000001192092896,,0.564075767993927,,
91,1928,,0.30000001192092896,,0.5878707766532898,,
91,1929,,0.6000000238418579,,0.5843003988265991,,
91,1930,,0.6000000238418579,,0.5561196208000183,,
91,1931,,0.3333333432674408,,0.4189692437648773,,
91,1931,,,,,0.21568627655506134,0.6315358281135559
91,1931,0.3786407709121704,,0.4975541830062866,,,
92,1932,,0.20000000298023224,,0.764972984790802,,
92,1933,,0.4000000059604645,,0.5209497809410095,,
92,1934,,0.4000000059604645,,0.37874698638916016,,
92,1935,,0.4000000059604645,,0.7654962539672852,,
92,1936,,0.20000000298023224,,0.5456723570823669,,
92,1937,,0.5,,0.35792967677116394,,
92,1938,,0.6000000238418579,,0.35939821600914,,
92,1939,,0.4000000059604645,,0.3374473750591278,,
92,1940,,0.20000000298023224,,0.41396331787109375,,
92,1941,,0.5,,0.4139871597290039,,
92,1942,,0.6000000238418579,,0.43999266624450684,,
92,1943,,0.30000001192092896,,0.37109383940696716,,
92,1944,,0.4000000059604645,,0.5000846982002258,,
92,1945,,0.699999988079071,,0.5576692819595337,,
92,1946,,0.0,,0.6411836743354797,,
92,1947,,0.4000000059604645,,0.44255152344703674,,
92,1948,,0.4000000059604645,,0.44616395235061646,,
92,1949,,0.6000000238418579,,0.6732664704322815,,
92,1950,,0.699999988079071,,0.47404175996780396,,
92,1951,,0.5,,0.3526269495487213,,
92,1952,,0.1666666716337204,,0.7219180464744568,,
92,1952,,,,,0.3529411852359772,0.6189479231834412
92,1952,0.4126213490962982,,0.4946790635585785,,,
93,1953,,0.5,,0.4658050537109375,,
93,1954,,0.6000000238418579,,0.5263575315475464,,
93,1955,,0.4000000059604645,,0.4268248677253723,,
93,1956,,0.20000000298023224,,0.3927317261695862,,
93,1957,,0.30000001192092896,,0.3346255421638489,,
93,1958,,0.6000000238418579,,0.49757423996925354,,
93,1959,,0.4000000059604645,,0.5129184126853943,,
93,1960,,0.5,,0.3631438910961151,,
93,1961,,0.4000000059604645,,0.7100894451141357,,
93,1962,,0.6000000238418579,,0.4289780557155609,,
93,1963,,0.6000000238418579,,0.353397935628891,,
93,1964,,0.4000000059604645,,0.6354279518127441,,
93,1965,,0.6000000238418579,,0.39809879660606384,,
93,1966,,0.30000001192092896,,0.4869326651096344,,
93,1967,,0.4000000059604645,,0.6399493217468262,,
93,1968,,0.5,,0.3353123068809509,,
93,1969,,0.5,,0.4186134338378906,,
93,1970,,0.5,,0.4508502185344696,,
93,1971,,0.30000001192092896,,0.7970982193946838,,
93,1972,,0.20000000298023224,,0.7254875302314758,,
93,1973,,0.5,,0.4221890866756439,,
93,1973,,,,,0.37254902720451355,0.6224883794784546
93,1973,0.4417475759983063,,0.4928898215293884,,,
94,1974,,0.10000000149011612,,0.4197861850261688,,
94,1975,,0.4000000059604645,,0.3251568377017975,,
94,1976,,0.6000000238418579,,0.46626749634742737,,
94,1977,,0.5,,0.5051960349082947,,
94,1978,,0.6000000238418579,,0.3968322277069092,,
94,1979,,0.30000001192092896,,0.6324654817581177,,
94,1980,,0.5,,0.3288632333278656,,
94,1981,,0.30000001192092896,,0.7320084571838379,,
94,1982,,0.5,,0.49949026107788086,,
94,1983,,0.5,,0.4219168722629547,,
94,1984,,0.20000000298023224,,0.5209189057350159,,
94,1985,,0.4000000059604645,,0.6599703431129456,,
94,1986,,0.5,,0.3267339766025543,,
94,1987,,0.6000000238418579,,0.5250463485717773,,
94,1988,,0.5,,0.6106253862380981,,
94,1989,,0.4000000059604645,,0.42941829562187195,,
94,1990,,0.5,,0.4277825355529785,,
94,1991,,0.4000000059604645,,0.4497595429420471,,
94,1992,,0.6000000238418579,,0.5822574496269226,,
94,1993,,0.5,,0.6334330439567566,,
94,1994,,0.3333333432674408,,0.4126965403556824,,
94,1994,,,,,0.3921568691730499,0.6208718419075012
94,1994,0.4417475759983063,,0.4923081398010254,,,
95,1995,,0.30000001192092896,,0.36510583758354187,,
95,1996,,0.30000001192092896,,0.4381149411201477,,
95,1997,,0.5,,0.5368226170539856,,
95,1998,,0.30000001192092896,,0.6650895476341248,,
95,1999,,0.6000000238418579,,0.61506187915802,,
95,2000,,0.5,,0.5122832655906677,,
95,2001,,0.5,,0.40291428565979004,,
95,2002,,0.20000000298023224,,0.6170138120651245,,
95,2003,,0.4000000059604645,,0.5592960715293884,,
95,2004,,0.5,,0.32600340247154236,,
95,2005,,0.10000000149011612,,0.5579118132591248,,
95,2006,,0.4000000059604645,,0.3563481271266937,,
95,2007,,0.30000001192092896,,0.6375700235366821,,
95,2008,,0.30000001192092896,,0.45671629905700684,,
95,2009,,0.4000000059604645,,0.5486608743667603,,
95,2010,,0.30000001192092896,,0.4842537045478821,,
95,2011,,0.30000001192092896,,0.42855221033096313,,
95,2012,,0.4000000059604645,,0.46182799339294434,,
95,2013,,0.699999988079071,,0.47453054785728455,,
95,2014,,0.6000000238418579,,0.39882156252861023,,
95,2015,,0.5,,0.6263846755027771,,
95,2015,,,,,0.3333333432674408,0.629393458366394
95,2015,0.3980582654476166,,0.49605482816696167,,,
96,2016,,0.4000000059604645,,0.6212605834007263,,
96,2017,,0.6000000238418579,,0.4836766719818115,,
96,2018,,0.5,,0.6475464105606079,,
96,2019,,0.6000000238418579,,0.35938581824302673,,
96,2020,,0.699999988079071,,0.5069106221199036,,
96,2021,,0.4000000059604645,,0.3974718153476715,,
96,2022,,0.800000011920929,,0.30157470703125,,
96,2023,,0.20000000298023224,,0.3655327260494232,,
96,2024,,0.30000001192092896,,0.49668654799461365,,
96,2025,,0.4000000059604645,,0.3783268630504608,,
96,2026,,0.4000000059604645,,0.547015368938446,,
96,2027,,0.30000001192092896,,0.6900219321250916,,
96,2028,,0.4000000059604645,,0.7906166315078735,,
96,2029,,0.6000000238418579,,0.5335528254508972,,
96,2030,,0.4000000059604645,,0.5773952007293701,,
96,2031,,0.20000000298023224,,0.45538756251335144,,
96,2032,,0.5,,0.4311341941356659,,
96,2033,,0.4000000059604645,,0.5911569595336914,,
96,2034,,0.30000001192092896,,0.4842219948768616,,
96,2035,,0.30000001192092896,,0.3542763888835907,,
96,2036,,1.0,,0.2597169578075409,,
96,2036,,,,,0.29411765933036804,0.6313931345939636
96,2036,0.45145630836486816,,0.49363985657691956,,,
97,2037,,0.30000001192092896,,0.7140408754348755,,
97,2038,,0.5,,0.3863019645214081,,
97,2039,,0.699999988079071,,0.41441985964775085,,
97,2040,,0.5,,0.4274897575378418,,
97,2041,,0.5,,0.38690727949142456,,
97,2042,,0.5,,0.2892085015773773,,
97,2043,,0.6000000238418579,,0.4003481864929199,,
97,2044,,0.20000000298023224,,0.7352560758590698,,
97,2045,,0.4000000059604645,,0.6841129660606384,,
97,2046,,0.30000001192092896,,0.5349760055541992,,
97,2047,,0.30000001192092896,,0.6586441397666931,,
97,2048,,0.5,,0.4468157887458801,,
97,2049,,0.800000011920929,,0.3081614077091217,,
97,2050,,0.20000000298023224,,0.5321756601333618,,
97,2051,,0.30000001192092896,,0.5940146446228027,,
97,2052,,0.4000000059604645,,0.40373143553733826,,
97,2053,,0.20000000298023224,,0.4097592532634735,,
97,2054,,0.4000000059604645,,0.33318594098091125,,
97,2055,,0.4000000059604645,,0.5030579566955566,,
97,2056,,0.5,,0.7588827610015869,,
97,2057,,0.6666666865348816,,0.4575314521789551,,
97,2057,,,,,0.2549019753932953,0.638980507850647
97,2057,0.4320388436317444,,0.49495190382003784,,,
98,2058,,0.5,,0.44261932373046875,,
98,2059,,0.6000000238418579,,0.506605863571167,,
98,2060,,0.4000000059604645,,0.38586100935935974,,
98,2061,,0.6000000238418579,,0.5285226702690125,,
98,2062,,0.6000000238418579,,0.3287432789802551,,
98,2063,,0.30000001192092896,,0.4283592402935028,,
98,2064,,0.5,,0.5536504983901978,,
98,2065,,0.10000000149011612,,0.4196775555610657,,
98,2066,,0.5,,0.4191841185092926,,
98,2067,,0.30000001192092896,,0.5230644941329956,,
98,2068,,0.4000000059604645,,0.3745920658111572,,
98,2069,,0.20000000298023224,,0.5349913835525513,,
98,2070,,0.6000000238418579,,0.728214681148529,,
98,2071,,0.5,,0.3812654912471771,,
98,2072,,0.4000000059604645,,0.43729838728904724,,
98,2073,,0.5,,0.5968823432922363,,
98,2074,,0.800000011920929,,0.33122655749320984,,
98,2075,,0.30000001192092896,,0.42159339785575867,,
98,2076,,0.30000001192092896,,0.7028630375862122,,
98,2077,,0.5,,0.7884346842765808,,
98,2078,,0.5,,0.3976835608482361,,
98,2078,,,,,0.21568627655506134,0.6351997256278992
98,2078,0.446601927280426,,0.4889447093009949,,,
99,2079,,0.5,,0.30173012614250183,,
99,2080,,0.4000000059604645,,0.8467826843261719,,
99,2081,,0.10000000149011612,,0.6971580386161804,,
99,2082,,0.6000000238418579,,0.6308550834655762,,
99,2083,,0.4000000059604645,,0.43688416481018066,,
99,2084,,0.20000000298023224,,0.6193894743919373,,
99,2085,,0.5,,0.5028514266014099,,
99,2086,,0.10000000149011612,,0.4688790440559387,,
99,2087,,0.5,,0.32265162467956543,,
99,2088,,0.699999988079071,,0.4220476746559143,,
99,2089,,0.5,,0.35820475220680237,,
99,2090,,0.30000001192092896,,0.41451001167297363,,
99,2091,,0.5,,0.37301650643348694,,
99,2092,,0.20000000298023224,,0.41293296217918396,,
99,2093,,0.5,,0.40267133712768555,,
99,2094,,0.4000000059604645,,0.6890527009963989,,
99,2095,,0.699999988079071,,0.3284611403942108,,
99,2096,,0.6000000238418579,,0.4512902796268463,,
99,2097,,0.20000000298023224,,0.6902534365653992,,
99,2098,,0.30000001192092896,,0.5818423628807068,,
99,2099,,0.6666666865348816,,0.41891908645629883,,
99,2099,,,,,0.3921568691730499,0.6177312731742859
99,2099,0.41747573018074036,,0.49528229236602783,,,
100,2100,,0.6000000238418579,,0.4377555549144745,,
100,2101,,0.5,,0.681433379650116,,
100,2102,,0.4000000059604645,,0.4782543182373047,,
100,2103,,0.5,,0.5377325415611267,,
100,2104,,0.6000000238418579,,0.4261605441570282,,
100,2105,,0.5,,0.40296974778175354,,
100,2106,,0.20000000298023224,,0.45358964800834656,,
100,2107,,0.6000000238418579,,0.5022938251495361,,
100,2108,,0.4000000059604645,,0.5426556468009949,,
100,2109,,0.10000000149011612,,0.43334493041038513,,
100,2110,,0.5,,0.3751239776611328,,
100,2111,,0.5,,0.454158753156662,,
100,2112,,0.6000000238418579,,0.5579322576522827,,
100,2113,,0.5,,0.4228401780128479,,
100,2114,,0.6000000238418579,,0.4248695373535156,,
100,2115,,0.4000000059604645,,0.5719836354255676,,
100,2116,,0.4000000059604645,,0.35579314827919006,,
100,2117,,0.10000000149011612,,0.49174198508262634,,
100,2118,,0.30000001192092896,,0.8829843401908875,,
100,2119,,0.699999988079071,,0.33997273445129395,,
100,2120,,0.0,,0.6631700396537781,,
100,2120,,,,,0.21568627655506134,0.6428979635238647
100,2120,0.43689319491386414,,0.49376174807548523,,,
101,2121,,0.6000000238418579,,0.36814960837364197,,
101,2122,,0.5,,0.38234230875968933,,
101,2123,,0.4000000059604645,,0.4435221254825592,,
101,2124,,0.5,,0.2990780472755432,,
101,2125,,0.699999988079071,,0.5442258715629578,,
101,2126,,0.5,,0.4532081186771393,,
101,2127,,0.8999999761581421,,0.3264007568359375,,
101,2128,,0.5,,0.5025462508201599,,
101,2129,,0.10000000149011612,,0.31302616000175476,,
101,2130,,0.699999988079071,,0.4736308157444,,
101,2131,,0.4000000059604645,,0.3523467183113098,,
101,2132,,0.5,,0.49776777625083923,,
101,2133,,0.4000000059604645,,0.5848882794380188,,
101,2134,,0.10000000149011612,,0.6793174147605896,,
101,2135,,0.5,,0.7072646021842957,,
101,2136,,0.4000000059604645,,0.6231759190559387,,
101,2137,,0.5,,0.43511757254600525,,
101,2138,,0.6000000238418579,,0.5652031302452087,,
101,2139,,0.10000000149011612,,0.9227262735366821,,
101,2140,,0.30000001192092896,,0.37700143456459045,,
101,2141,,0.6666666865348816,,0.37647804617881775,,
101,2141,,,,,0.3333333432674408,0.6243663430213928
101,2141,0.4660194218158722,,0.489166259765625,,,
102,2142,,0.4000000059604645,,0.3520503044128418,,
102,2143,,0.800000011920929,,0.5603817701339722,,
102,2144,,0.6000000238418579,,0.3348177373409271,,
102,2145,,0.4000000059604645,,0.5199856162071228,,
102,2146,,0.4000000059604645,,0.4404911994934082,,
102,2147,,0.5,,0.48370763659477234,,
102,2148,,0.30000001192092896,,0.6106991171836853,,
102,2149,,0.5,,0.348868191242218,,
102,2150,,0.5,,0.3439047038555145,,
102,2151,,0.20000000298023224,,0.6546840667724609,,
102,2152,,0.5,,0.3890686631202698,,
102,2153,,0.5,,0.5340563654899597,,
102,2154,,0.6000000238418579,,0.5694281458854675,,
102,2155,,0.5,,0.603794276714325,,
102,2156,,0.30000001192092896,,0.6730673909187317,,
102,2157,,0.5,,0.4561457335948944,,
102,2158,,0.800000011920929,,0.3867977559566498,,
102,2159,,0.20000000298023224,,0.5570118427276611,,
102,2160,,0.5,,0.3869576156139374,,
102,2161,,0.4000000059604645,,0.5080447196960449,,
102,2162,,0.3333333432674408,,0.5527095198631287,,
102,2162,,,,,0.23529411852359772,0.6408483386039734
102,2162,0.4660194218158722,,0.48764994740486145,,,
103,2163,,0.4000000059604645,,0.5915849804878235,,
103,2164,,0.5,,0.35101842880249023,,
103,2165,,0.5,,0.3684135973453522,,
103,2166,,0.5,,0.5269438028335571,,
103,2167,,0.30000001192092896,,0.5618635416030884,,
103,2168,,0.6000000238418579,,0.44386282563209534,,
103,2169,,0.800000011920929,,0.31645241379737854,,
103,2170,,0.4000000059604645,,0.4491004943847656,,
103,2171,,0.5,,0.42586269974708557,,
103,2172,,0.10000000149011612,,0.6344664096832275,,
103,2173,,0.699999988079071,,0.3528668284416199,,
103,2174,,0.30000001192092896,,0.7381046414375305,,
103,2175,,0.699999988079071,,0.36214688420295715,,
103,2176,,0.5,,0.4851912558078766,,
103,2177,,0.5,,0.4463043808937073,,
103,2178,,0.5,,0.443328857421875,,
103,2179,,0.20000000298023224,,0.7971999049186707,,
103,2180,,0.4000000059604645,,0.34200674295425415,,
103,2181,,0.30000001192092896,,0.6753515601158142,,
103,2182,,0.5,,0.40216007828712463,,
103,2183,,0.1666666716337204,,0.7448563575744629,,
103,2183,,,,,0.3333333432674408,0.6262089610099792
103,2183,0.45145630836486816,,0.4932594299316406,,,
104,2184,,0.20000000298023224,,0.2805188000202179,,
104,2185,,0.699999988079071,,0.31297382712364197,,
104,2186,,0.30000001192092896,,0.48439541459083557,,
104,2187,,0.30000001192092896,,0.8790498971939087,,
104,2188,,0.5,,0.5345084071159363,,
104,2189,,0.4000000059604645,,0.36948084831237793,,
104,2190,,0.30000001192092896,,0.6508885025978088,,
104,2191,,0.6000000238418579,,0.49065056443214417,,
104,2192,,0.5,,0.5426540374755859,,
104,2193,,0.4000000059604645,,0.6007747650146484,,
104,2194,,0.20000000298023224,,0.3135016858577728,,
104,2195,,0.6000000238418579,,0.5132582187652588,,
104,2196,,0.6000000238418579,,0.34736916422843933,,
104,2197,,0.20000000298023224,,0.4141470491886139,,
104,2198,,0.4000000059604645,,0.48391109704971313,,
104,2199,,0.699999988079071,,0.5140039324760437,,
104,2200,,0.5,,0.4314229488372803,,
104,2201,,0.6000000238418579,,0.6073810458183289,,
104,2202,,0.4000000059604645,,0.6767811179161072,,
104,2203,,0.6000000238418579,,0.3722479045391083,,
104,2204,,0.3333333432674408,,0.4484505355358124,,
104,2204,,,,,0.29411765933036804,0.6261540055274963
104,2204,0.446601927280426,,0.48975682258605957,,,
105,2205,,0.5,,0.3269868791103363,,
105,2206,,0.699999988079071,,0.4421510696411133,,
105,2207,,0.30000001192092896,,0.6356923580169678,,
105,2208,,0.6000000238418579,,0.5358057022094727,,
105,2209,,0.6000000238418579,,0.6333887577056885,,
105,2210,,0.6000000238418579,,0.6801264882087708,,
105,2211,,0.5,,0.4854601323604584,,
105,2212,,0.4000000059604645,,0.349292129278183,,
105,2213,,0.20000000298023224,,0.6034865379333496,,
105,2214,,0.5,,0.36695027351379395,,
105,2215,,0.4000000059604645,,0.6977905035018921,,
105,2216,,0.30000001192092896,,0.4070742130279541,,
105,2217,,0.30000001192092896,,0.43487104773521423,,
105,2218,,0.6000000238418579,,0.4844617545604706,,
105,2219,,0.6000000238418579,,0.4778743386268616,,
105,2220,,0.5,,0.45508190989494324,,
105,2221,,0.6000000238418579,,0.4871769845485687,,
105,2222,,0.5,,0.40048345923423767,,
105,2223,,0.20000000298023224,,0.5999682545661926,,
105,2224,,0.20000000298023224,,0.44192153215408325,,
105,2225,,0.3333333432674408,,0.32514688372612,,
105,2225,,,,,0.4117647111415863,0.6164944767951965
105,2225,0.45145630836486816,,0.4922879636287689,,,
106,2226,,0.699999988079071,,0.33295348286628723,,
106,2227,,0.5,,0.6326563358306885,,
106,2228,,0.5,,0.5762547850608826,,
106,2229,,0.5,,0.6572142839431763,,
106,2230,,0.699999988079071,,0.2826780378818512,,
106,2231,,0.5,,0.38557958602905273,,
106,2232,,0.6000000238418579,,0.3690365254878998,,
106,2233,,0.699999988079071,,0.44045278429985046,,
106,2234,,0.5,,0.4841934144496918,,
106,2235,,0.5,,0.7402049899101257,,
106,2236,,0.5,,0.37498337030410767,,
106,2237,,0.4000000059604645,,0.6372405886650085,,
106,2238,,0.5,,0.5575754046440125,,
106,2239,,0.20000000298023224,,0.5717802047729492,,
106,2240,,0.20000000298023224,,0.3617503345012665,,
106,2241,,0.6000000238418579,,0.4226216971874237,,
106,2242,,0.5,,0.5526173710823059,,
106,2243,,0.30000001192092896,,0.5687682628631592,,
106,2244,,0.4000000059604645,,0.4468679428100586,,
106,2245,,0.4000000059604645,,0.46188077330589294,,
106,2246,,0.3333333432674408,,0.2665257155895233,,
106,2246,,,,,0.3921568691730499,0.6176775693893433
106,2246,0.4805825352668762,,0.4862730801105499,,,
107,2247,,0.5,,0.4740149676799774,,
107,2248,,0.4000000059604645,,0.8580614328384399,,
107,2249,,0.5,,0.5070609450340271,,
107,2250,,0.30000001192092896,,0.46376487612724304,,
107,2251,,0.4000000059604645,,0.4685223698616028,,
107,2252,,0.800000011920929,,0.3500848412513733,,
107,2253,,0.5,,0.6401910185813904,,
107,2254,,0.5,,0.4059963822364807,,
107,2255,,0.30000001192092896,,0.47922417521476746,,
107,2256,,0.5,,0.30599579215049744,,
107,2257,,0.4000000059604645,,0.5691366791725159,,
107,2258,,0.6000000238418579,,0.5524347424507141,,
107,2259,,0.6000000238418579,,0.6068507432937622,,
107,2260,,0.6000000238418579,,0.3220076858997345,,
107,2261,,0.6000000238418579,,0.39142754673957825,,
107,2262,,0.699999988079071,,0.4373922348022461,,
107,2263,,0.30000001192092896,,0.47616177797317505,,
107,2264,,0.5,,0.5082055926322937,,
107,2265,,0.5,,0.44559645652770996,,
107,2266,,0.4000000059604645,,0.5134220123291016,,
107,2267,,0.1666666716337204,,0.4149736762046814,,
107,2267,,,,,0.37254902720451355,0.6226173639297485
107,2267,0.48543688654899597,,0.486627995967865,,,
108,2268,,0.5,,0.46067339181900024,,
108,2269,,0.5,,0.46123358607292175,,
108,2270,,0.5,,0.3564405143260956,,
108,2271,,0.5,,0.4723522365093231,,
108,2272,,0.4000000059604645,,0.5504611134529114,,
108,2273,,0.30000001192092896,,0.4451449513435364,,
108,2274,,0.4000000059604645,,0.5490341186523438,,
108,2275,,0.6000000238418579,,0.6089453101158142,,
108,2276,,0.4000000059604645,,0.45027533173561096,,
108,2277,,0.30000001192092896,,0.49109241366386414,,
108,2278,,0.4000000059604645,,0.6572305560112,,
108,2279,,0.5,,0.4802863597869873,,
108,2280,,0.6000000238418579,,0.4750688970088959,,
108,2281,,0.6000000238418579,,0.513302743434906,,
108,2282,,0.30000001192092896,,0.4192211627960205,,
108,2283,,0.30000001192092896,,0.4476616084575653,,
108,2284,,0.5,,0.4123496115207672,,
108,2285,,0.6000000238418579,,0.5098147392272949,,
108,2286,,0.4000000059604645,,0.5698474645614624,,
108,2287,,0.699999988079071,,0.48308005928993225,,
108,2288,,0.6666666865348816,,0.35357794165611267,,
108,2288,,,,,0.4117647111415863,0.6115673184394836
108,2288,0.47087377309799194,,0.4866827130317688,,,
109,2289,,0.800000011920929,,0.33708637952804565,,
109,2290,,0.10000000149011612,,0.5521249175071716,,
109,2291,,0.4000000059604645,,0.5360623002052307,,
109,2292,,0.800000011920929,,0.4683363437652588,,
109,2293,,0.699999988079071,,0.5530104637145996,,
109,2294,,0.699999988079071,,0.31291189789772034,,
109,2295,,0.4000000059604645,,0.7871960997581482,,
109,2296,,0.699999988079071,,0.6930991411209106,,
109,2297,,0.5,,0.36089596152305603,,
109,2298,,0.4000000059604645,,0.5974245071411133,,
109,2299,,0.6000000238418579,,0.6182606816291809,,
109,2300,,0.6000000238418579,,0.5109042525291443,,
109,2301,,0.30000001192092896,,0.46792277693748474,,
109,2302,,0.4000000059604645,,0.40262553095817566,,
109,2303,,0.4000000059604645,,0.28737184405326843,,
109,2304,,0.4000000059604645,,0.471149742603302,,
109,2305,,0.4000000059604645,,0.4450937807559967,,
109,2306,,0.5,,0.6189398765563965,,
109,2307,,0.10000000149011612,,0.3329656422138214,,
109,2308,,0.5,,0.5312867164611816,,
109,2309,,0.1666666716337204,,0.2655911147594452,,
109,2309,,,,,0.45098039507865906,0.6123023629188538
109,2309,0.4757281541824341,,0.48757389187812805,,,
110,2310,,0.30000001192092896,,0.32283705472946167,,
110,2311,,0.6000000238418579,,0.4583815634250641,,
110,2312,,0.4000000059604645,,0.41026321053504944,,
110,2313,,0.4000000059604645,,0.6408594250679016,,
110,2314,,0.4000000059604645,,0.8049831390380859,,
110,2315,,0.30000001192092896,,0.4606759250164032,,
110,2316,,0.5,,0.5514699816703796,,
110,2317,,0.699999988079071,,0.2947602868080139,,
110,2318,,0.4000000059604645,,0.5647233128547668,,
110,2319,,0.30000001192092896,,0.34810811281204224,,
110,2320,,0.4000000059604645,,0.6590596437454224,,
110,2321,,0.699999988079071,,0.29136553406715393,,
110,2322,,0.6000000238418579,,0.3096359372138977,,
110,2323,,0.6000000238418579,,0.5804988145828247,,
110,2324,,0.30000001192092896,,0.5011900067329407,,
110,2325,,0.4000000059604645,,0.6757743954658508,,
110,2326,,0.5,,0.46229249238967896,,
110,2327,,0.6000000238418579,,0.6575630307197571,,
110,2328,,0.699999988079071,,0.3635466992855072,,
110,2329,,0.30000001192092896,,0.3724401295185089,,
110,2330,,0.3333333432674408,,0.49022579193115234,,
